Segment Name;Segment Line;File Name;File Line;Address;Name;Type;Data Type;Size;MX;Reloc
;5645;SEG03.S;5581;00/17D2;;Data;ADRL;4;00;3
;5646;SEG03.S;5582;00/17D6;L0317D6;Data;DB;1;00;
;5791;SEG03.S;5727;00/1866;L031866;Data;DB;1;00;
;5805;SEG03.S;5741;00/1874;;Data;ADRL;4;00;E 3
;5838;SEG03.S;5774;00/1898;L031898;Data;DB;1;00;
;5852;SEG03.S;5788;00/18A6;;Data;ADRL;4;00;E 3
;5875;SEG03.S;5811;00/18C0;L0318C0;Data;DB;1;00;
;5899;SEG03.S;5835;00/18D8;;Data;ADRL;4;00;E 3
;6002;SEG03.S;5938;00/1942;L031942;Data;DB;1;00;
;6016;SEG03.S;5952;00/1950;;Data;ADRL;4;00;E 3
;6040;SEG03.S;5976;00/196A;L03196A;Data;DB;1;00;
;6045;SEG03.S;5981;00/196E;;Data;ADRL;4;00;3
;6046;SEG03.S;5982;00/1972;;Data;ADRL;4;00;3
;6047;SEG03.S;5983;00/1976;;Data;ADRL;4;00;3
;6048;SEG03.S;5984;00/197A;;Data;ADRL;4;00;3
;6049;SEG03.S;5985;00/197E;L03197E;Data;DB;1;00;
;6122;SEG03.S;6058;00/19C6;L0319C6;Data;DB;1;00;
;6173;SEG03.S;6109;00/19F8;L0319F8;Data;DB;1;00;
;6187;SEG03.S;6123;00/1A06;;Data;ADRL;4;00;E 3
;6230;SEG03.S;6166;00/1A34;L031A34;Data;DB;1;00;
;6244;SEG03.S;6180;00/1A42;;Data;ADRL;4;00;E 3
;6287;SEG03.S;6223;00/1A70;L031A70;Data;DB;1;00;
;6302;SEG03.S;6238;00/1A7E;;Data;ADRL;4;00;E 3
;6315;SEG03.S;6251;00/1A8E;L031A8E;Data;DB;1;00;
;6356;SEG03.S;6292;00/1AB6;L031AB6;Data;DB;1;00;
;6361;SEG03.S;6297;00/1ABA;;Data;ADRL;4;00;3
;6362;SEG03.S;6298;00/1ABE;;Data;ADRL;4;00;3
;6363;SEG03.S;6299;00/1AC2;;Data;ADRL;4;00;3
;6364;SEG03.S;6300;00/1AC6;;Data;ADRL;4;00;3
;6365;SEG03.S;6301;00/1ACA;L031ACA;Data;DB;1;00;
;6422;SEG03.S;6358;00/1B02;L031B02;Data;DB;1;00;
;6470;SEG03.S;6406;00/1B32;L031B32;Data;DB;1;00;
;6480;SEG03.S;6416;00/1B3C;L031B3C;Data;DB;1;00;
;6490;SEG03.S;6426;00/1B46;L031B46;Data;DB;1;00;
;6500;SEG03.S;6436;00/1B50;L031B50;Data;DB;1;00;
;6514;SEG03.S;6450;00/1B5E;L031B5E;Data;DB;1;00;
;6532;SEG03.S;6468;00/1B70;L031B70;Data;DB;1;00;
;6554;SEG03.S;6490;00/1B86;L031B86;Data;DB;1;00;
;6568;SEG03.S;6504;00/1B94;L031B94;Data;DB;1;00;
;6578;SEG03.S;6514;00/1B9E;L031B9E;Data;DB;1;00;
;6590;SEG03.S;6526;00/1BAA;L031BAA;Data;DB;1;00;
;6600;SEG03.S;6536;00/1BB4;L031BB4;Data;DB;1;00;
;6612;SEG03.S;6548;00/1BC0;L031BC0;Data;DB;1;00;
;6620;SEG03.S;6556;00/1BC8;L031BC8;Data;DB;1;00;
;6630;SEG03.S;6566;00/1BD2;L031BD2;Data;ADRL;4;00;
;6631;SEG03.S;6567;00/1BD2;;Data;ADRL;4;00;3
;6642;SEG03.S;6578;00/1BE0;L031BE0;Data;ADRL;4;00;
;6643;SEG03.S;6579;00/1BE0;;Data;ADRL;4;00;3
;6654;SEG03.S;6590;00/1BEE;;Data;ADRL;4;00;3
;6665;SEG03.S;6601;00/1BFC;;Data;ADRL;4;00;3
;6676;SEG03.S;6612;00/1C0A;;Data;ADRL;4;00;3
;6687;SEG03.S;6623;00/1C18;;Data;ADRL;4;00;3
;6698;SEG03.S;6634;00/1C26;;Data;ADRL;4;00;3
;6709;SEG03.S;6645;00/1C34;;Data;ADRL;4;00;3
;6720;SEG03.S;6656;00/1C42;;Data;ADRL;4;00;3
;6731;SEG03.S;6667;00/1C50;;Data;ADRL;4;00;3
;6742;SEG03.S;6678;00/1C5E;;Data;ADRL;4;00;3
;6753;SEG03.S;6689;00/1C6C;;Data;ADRL;4;00;3
;6764;SEG03.S;6700;00/1C7A;;Data;ADRL;4;00;3
;6775;SEG03.S;6711;00/1C88;;Data;ADRL;4;00;3
;6786;SEG03.S;6722;00/1C96;L031C96;Data;DB;1;00;
;6995;SEG03.S;6931;00/1D66;L031D66;Data;DB;1;00;
;7000;SEG03.S;6936;00/1D6A;;Data;ADRL;4;00;E 3
;7013;SEG03.S;6949;00/1D7A;L031D7A;Data;DB;1;00;
;7018;SEG03.S;6954;00/1D7E;;Data;ADRL;4;00;E 3
;7032;SEG03.S;6968;00/1D8E;ROMFILE;Data;ASC;13;00;
;7035;SEG03.S;6971;00/1D9B;L031D8E;Data;ASC;18;00;
;7037;SEG03.S;6973;00/1DAD;L031DA0;Data;ASC;34;00;
;7039;SEG03.S;6975;00/1DCF;L031DC2;Data;ASC;15;00;
;7041;SEG03.S;6977;00/1DDE;L031DD1;Data;ASC;16;00;
;7043;SEG03.S;6979;00/1DEE;L031DE1;Data;ASC;17;00;
;7045;SEG03.S;6981;00/1DFF;L031DF2;Data;ASC;18;00;
;7047;SEG03.S;6983;00/1E11;L031E04;Data;ASC;17;00;
;7049;SEG03.S;6985;00/1E22;L031E15;Data;ASC;18;00;
;7051;SEG03.S;6987;00/1E34;L031E27;Data;ASC;16;00;
;7053;SEG03.S;6989;00/1E44;L031E37;Data;ASC;17;00;
;7055;SEG03.S;6991;00/1E55;L031E48;Data;ASC;17;00;
;7057;SEG03.S;6993;00/1E66;L031E59;Data;ASC;18;00;
;7059;SEG03.S;6995;00/1E78;L031E6B;Data;ASC;18;00;
;7061;SEG03.S;6997;00/1E8A;L031E7D;Data;ASC;19;00;
;7063;SEG03.S;6999;00/1E9D;L031E90;Data;ASC;16;00;
;7065;SEG03.S;7001;00/1EAD;L031EA0;Data;ASC;17;00;
;7067;SEG03.S;7003;00/1EBE;L031EB1;Data;ASC;15;00;
;7069;SEG03.S;7005;00/1ECD;L031EC0;Data;ASC;16;00;
;7071;SEG03.S;7007;00/1EDD;L031ED0;Data;ASC;16;00;
;7073;SEG03.S;7009;00/1EED;L031EE0;Data;ASC;17;00;
;7075;SEG03.S;7011;00/1EFE;L031EF1;Data;ASC;12;00;
;7077;SEG03.S;7013;00/1F0A;L031EFD;Data;ASC;13;00;
;7079;SEG03.S;7015;00/1F17;L031F0A;Data;DB;1;00;
;7192;SEG03.S;7128;00/1F87;L031F7A;Data;DB;1;00;
;7305;SEG03.S;7241;00/1FF7;L031FEA;Data;ASC;19;00;
;7307;SEG03.S;7243;00/200A;L031FFD;Data;ASC;19;00;
;7309;SEG03.S;7245;00/201D;L032010;Data;ASC;17;00;
;7311;SEG03.S;7247;00/202E;L032021;Data;ASC;19;00;
;7313;SEG03.S;7249;00/2041;L032034;Data;ASC;18;00;
;7315;SEG03.S;7251;00/2053;L032046;Data;ASC;14;00;
;7317;SEG03.S;7253;00/2061;L032054;Data;ASC;16;00;
;7319;SEG03.S;7255;00/2071;L032064;Data;DB;1;00;
;7322;SEG03.S;7258;00/2073;L032066;Data;DB;1;00;
;7325;SEG03.S;7261;00/2075;L032068;Data;DB;1;00;
;7328;SEG03.S;7264;00/2077;L03206A;Data;DB;1;00;
;7331;SEG03.S;7267;00/2079;L03206C;Data;DB;1;00;
;7334;SEG03.S;7270;00/207B;L03206E;Data;DB;1;00;
;7341;SEG03.S;7277;00/2081;L032074;Data;DB;1;00;
;7366;SEG03.S;7302;00/2099;L03208C;Data;DB;1;00;
;7391;SEG03.S;7327;00/20B1;L0320A4;Data;ASC;13;00;
;7393;SEG03.S;7329;00/20BE;L0320B1;Data;ASC;11;00;
;7395;SEG03.S;7331;00/20C9;L0320BC;Data;ASC;17;00;
;7397;SEG03.S;7333;00/20DA;L0320CD;Data;ASC;18;00;
;7399;SEG03.S;7335;00/20EC;L0320DF;Data;ASC;19;00;
;7401;SEG03.S;7337;00/20FF;L0320F2;Data;ASC;12;00;
;7403;SEG03.S;7339;00/210B;L0320FE;Data;ASC;27;00;
;7405;SEG03.S;7341;00/2126;L032119;Data;ASC;19;00;
;7407;SEG03.S;7343;00/2139;L03212C;Data;ASC;17;00;
;7409;SEG03.S;7345;00/214A;L03213D;Data;DB;1;00;
;7491;SEG03.S;7427;00/219C;L03218F;Data;DB;1;00;
;7573;SEG03.S;7509;00/21EE;L0321E1;Data;DB;1;00;
;7655;SEG03.S;7591;00/2240;L032233;Data;DB;1;00;
;7737;SEG03.S;7673;00/2292;L032285;Data;DB;1;00;
;7819;SEG03.S;7755;00/22E4;L0322D7;Data;DB;1;00;
;7901;SEG03.S;7837;00/2336;L032329;Data;DB;1;00;
;7983;SEG03.S;7919;00/2388;L03237B;Data;DB;1;00;
;8065;SEG03.S;8001;00/23DA;L0323CD;Data;DB;1;00;
;8147;SEG03.S;8083;00/242C;L03241F;Data;ADRL;4;00;
;8148;SEG03.S;8084;00/242C;;Data;ADRL;4;00;3
;8149;SEG03.S;8085;00/2430;;Data;ADRL;4;00;3
;8150;SEG03.S;8086;00/2434;;Data;ADRL;4;00;3
;8151;SEG03.S;8087;00/2438;;Data;ADRL;4;00;3
;8152;SEG03.S;8088;00/243C;;Data;ADRL;4;00;3
;8153;SEG03.S;8089;00/2440;;Data;ADRL;4;00;3
;8154;SEG03.S;8090;00/2444;;Data;ADRL;4;00;3
;8155;SEG03.S;8091;00/2448;;Data;ADRL;4;00;3
;8156;SEG03.S;8092;00/244C;;Data;ADRL;4;00;3
;8321;SEG03.S;8257;00/24F4;L0324E7;Data;ASC;12;00;
;8323;SEG03.S;8259;00/2500;L0324F3;Data;ASC;14;00;
;8325;SEG03.S;8261;00/250E;L032501;Data;ASC;15;00;
;8327;SEG03.S;8263;00/251D;L032510;Data;ASC;12;00;
;8329;SEG03.S;8265;00/2529;L03251C;Data;ASC;9;00;
;8331;SEG03.S;8267;00/2532;L032525;Data;ASC;14;00;
;8333;SEG03.S;8269;00/2540;L032533;Data;ASC;7;00;
;8335;SEG03.S;8271;00/2547;L03253A;Data;DB;1;00;
;8346;SEG03.S;8282;00/2551;L032544;Data;DB;1;00;
;8349;SEG03.S;8285;00/2553;L032546;Data;DB;1;00;
;8352;SEG03.S;8288;00/2555;L032548;Data;DB;1;00;
;8355;SEG03.S;8291;00/2557;L03254A;Data;DB;1;00;
;8358;SEG03.S;8294;00/2559;L03254C;Data;DB;1;00;
;8365;SEG03.S;8301;00/255F;L032552;Data;DB;1;00;
;8616;SEG03.S;8552;00/2659;L03264C;Data;ASC;5;00;
;8618;SEG03.S;8554;00/265E;L032651;Data;ASC;3;00;
;8620;SEG03.S;8556;00/2661;L032654;Data;DB;1;00;
;8623;SEG03.S;8559;00/2663;L032656;Data;DB;1;00;
;8626;SEG03.S;8562;00/2665;L032658;Data;DB;1;00;
;8629;SEG03.S;8565;00/2667;L03265A;Data;DB;1;00;
;8632;SEG03.S;8568;00/2669;L03265C;Data;DB;1;00;
;8634;SEG03.S;8570;00/266A;L03265D;Data;DB;1;00;
;8663;SEG03.S;8599;00/2686;L032679;Data;DB;1;00;
;8964;SEG03.S;8900;00/27B2;L0327A5;Data;DB;1;00;
;8979;SEG03.S;8915;00/27C0;L0327B3;Data;ASC;8;00;
;8985;SEG03.S;8921;00/27E4;L0327D7;Data;ASC;12;00;
;8991;SEG03.S;8927;00/2829;L03281C;Data;ASC;12;00;
;8999;SEG03.S;8935;00/28A0;L032893;Data;ASC;14;00;
;9013;SEG03.S;8949;00/2905;L0328F8;Data;ASC;15;00;
;9023;SEG03.S;8959;00/2980;L032973;Data;ASC;13;00;
;9045;SEG03.S;8981;00/29FA;L0329ED;Data;ASC;13;00;
;9047;SEG03.S;8983;00/2A07;L0329FA;Data;ASC;13;00;
;9049;SEG03.S;8985;00/2A14;L032A07;Data;ASC;16;00;
;9051;SEG03.S;8987;00/2A24;L032A17;Data;ASC;15;00;
;9053;SEG03.S;8989;00/2A33;L032A26;Data;ASC;20;00;
;9055;SEG03.S;8991;00/2A47;L032A3A;Data;ASC;12;00;
;9057;SEG03.S;8993;00/2A53;L032A46;Data;ASC;20;00;
;9059;SEG03.S;8995;00/2A67;L032A5A;Data;ASC;22;00;
;9061;SEG03.S;8997;00/2A7D;L032A70;Data;ASC;21;00;
;9063;SEG03.S;8999;00/2A92;L032A85;Data;ASC;26;00;
;9065;SEG03.S;9001;00/2AAC;L032A9F;Data;ASC;25;00;
;9067;SEG03.S;9003;00/2AC5;L032AB8;Data;STR;31;00;
;9070;SEG03.S;9006;00/2AE4;L032AD7;Data;DB;1;00;
;9073;SEG03.S;9009;00/2AE6;L032AD9;Data;DB;1;00;
;9076;SEG03.S;9012;00/2AE8;L032ADB;Data;DB;1;00;
;9079;SEG03.S;9015;00/2AEA;L032ADD;Data;DB;1;00;
;9082;SEG03.S;9018;00/2AEC;L032ADF;Data;DB;1;00;
;9091;SEG03.S;9027;00/2AF4;L032AE7;Data;DB;1;00;
;9100;SEG03.S;9036;00/2AFC;L032AEF;Data;DB;1;00;
;9109;SEG03.S;9045;00/2B04;L032AF7;Data;ASC;20;00;
;9111;SEG03.S;9047;00/2B18;L032B0B;Data;ASC;17;00;
;9113;SEG03.S;9049;00/2B29;L032B1C;Data;DB;1;00;
;9116;SEG03.S;9052;00/2B2B;L032B1E;Data;DB;1;00;
;9119;SEG03.S;9055;00/2B2D;L032B20;Data;DB;1;00;
;9122;SEG03.S;9058;00/2B2F;L032B22;Data;DB;1;00;
;9125;SEG03.S;9061;00/2B31;L032B24;Data;ASC;15;00;
;9127;SEG03.S;9063;00/2B40;L032B33;Data;DB;1;00;
;9488;SEG03.S;9424;00/2CA8;L032C9B;Data;STR;7;00;
;9489;SEG03.S;9425;00/2CAF;L032CA2;Data;STR;7;00;
;9490;SEG03.S;9426;00/2CB6;L032CA9;Data;DB;1;00;
;9492;SEG03.S;9428;00/2CB8;L032CAB;Data;DB;1;00;
;9503;SEG03.S;9439;00/2CC2;;Data;ADRL;4;00;3
;9516;SEG03.S;9452;00/2CD2;L032CC5;Data;DB;1;00;
;9518;SEG03.S;9454;00/2CD4;L032CC7;Data;DB;1;00;
;9529;SEG03.S;9465;00/2CDE;;Data;ADRL;4;00;3
;9542;SEG03.S;9478;00/2CEE;L032CE1;Data;DB;1;00;
;9555;SEG03.S;9491;00/2CFA;;Data;ADRL;4;00;E 3
;9564;SEG03.S;9500;00/2D06;;Data;ADRL;4;00;3
;9577;SEG03.S;9513;00/2D16;;Data;ADRL;4;00;E 3
;9586;SEG03.S;9522;00/2D22;;Data;ADRL;4;00;3
;9599;SEG03.S;9535;00/2D32;;Data;ADRL;4;00;E 3
;9608;SEG03.S;9544;00/2D3E;;Data;ADRL;4;00;3
;9621;SEG03.S;9557;00/2D4E;;Data;ADRL;4;00;E 3
;9630;SEG03.S;9566;00/2D5A;;Data;ADRL;4;00;3
;9631;SEG03.S;9567;00/2D5E;L032D51;Data;DB;1;00;
;9644;SEG03.S;9580;00/2D6A;;Data;ADRL;4;00;E 3
;9669;SEG03.S;9605;00/2D86;;Data;ADRL;4;00;E 3
;9694;SEG03.S;9630;00/2DA2;;Data;ADRL;4;00;E 3
;9719;SEG03.S;9655;00/2DBE;;Data;ADRL;4;00;E 3
;9732;SEG03.S;9668;00/2DCE;L032DC1;Data;DB;1;00;
;9747;SEG03.S;9683;00/2DDC;;Data;ADRL;4;00;3
;9748;SEG03.S;9684;00/2DE0;;Data;ADRL;4;00;3
;9749;SEG03.S;9685;00/2DE4;L032DD7;Data;DB;1;00;
;9752;SEG03.S;9688;00/2DE6;L032DD9;Data;DB;1;00;
;9787;SEG03.S;9723;00/2E08;L032DFB;Data;DB;1;00;
;9790;SEG03.S;9726;00/2E0A;L032DFD;Data;ASC;17;00;
;9792;SEG03.S;9728;00/2E1B;L032E0E;Data;ASC;12;00;
;9794;SEG03.S;9730;00/2E27;L032E1A;Data;STR;17;00;
;9796;SEG03.S;9732;00/2E38;L032E2B;Data;DB;1;00;
;9815;SEG03.S;9751;00/2E4A;L032E3D;Data;DB;1;00;
;9834;SEG03.S;9770;00/2E5C;L032E4F;Data;DB;1;00;
;9853;SEG03.S;9789;00/2E6E;L032E61;Data;DB;1;00;
;9908;SEG03.S;9844;00/2EA4;L032E97;Data;STR;18;00;
;9910;SEG03.S;9846;00/2EB6;L032EA9;Data;STR;17;00;
;9912;SEG03.S;9848;00/2EC7;L032EBA;Data;STR;17;00;
;9914;SEG03.S;9850;00/2ED8;L032ECB;Data;STR;16;00;
;9916;SEG03.S;9852;00/2EE8;L032EDB;Data;STR;9;00;
;9918;SEG03.S;9854;00/2EF1;L032EE4;Data;STR;7;00;
;9920;SEG03.S;9856;00/2EF8;L032EEB;Data;STR;9;00;
;9922;SEG03.S;9858;00/2F01;L032EF4;Data;STR;13;00;
;9924;SEG03.S;9860;00/2F0E;L032F01;Data;STR;19;00;
;9926;SEG03.S;9862;00/2F21;L032F14;Data;STR;21;00;
;9928;SEG03.S;9864;00/2F36;L032F29;Data;STR;13;00;
;9930;SEG03.S;9866;00/2F43;L032F36;Data;STR;17;00;
;9932;SEG03.S;9868;00/2F54;L032F47;Data;STR;6;00;
;9934;SEG03.S;9870;00/2F5A;L032F4D;Data;STR;19;00;
;9936;SEG03.S;9872;00/2F6D;L032F60;Data;STR;19;00;
;9938;SEG03.S;9874;00/2F80;L032F73;Data;STR;19;00;
;9940;SEG03.S;9876;00/2F93;L032F86;Data;STR;19;00;
;9942;SEG03.S;9878;00/2FA6;L032F99;Data;STR;8;00;
;9944;SEG03.S;9880;00/2FAE;L032FA1;Data;STR;21;00;
;9946;SEG03.S;9882;00/2FC3;L032FB6;Data;STR;21;00;
;9948;SEG03.S;9884;00/2FD8;L032FCB;Data;STR;21;00;
;9950;SEG03.S;9886;00/2FED;L032FE0;Data;STR;21;00;
;9952;SEG03.S;9888;00/3002;L032FF5;Data;STR;7;00;
;9954;SEG03.S;9890;00/3009;L032FFC;Data;STR;21;00;
;9956;SEG03.S;9892;00/301E;L033011;Data;STR;21;00;
;9958;SEG03.S;9894;00/3033;L033026;Data;STR;21;00;
;9960;SEG03.S;9896;00/3048;L03303B;Data;STR;21;00;
;9962;SEG03.S;9898;00/305D;L033050;Data;STR;7;00;
;9964;SEG03.S;9900;00/3064;L033057;Data;STR;14;00;
;9966;SEG03.S;9902;00/3072;L033065;Data;STR;18;00;
;9968;SEG03.S;9904;00/3084;L033077;Data;STR;12;00;
;9990;SEG03.S;9926;00/30A4;L033097;Data;STR;12;00;
;10411;SEG03.S;10347;00/3324;L033317;Data;DB;1;00;
;10452;SEG03.S;10388;00/334C;L03333F;Data;ASC;14;00;
;10454;SEG03.S;10390;00/335A;L03334D;Data;ASC;8;00;
;10456;SEG03.S;10392;00/3362;L033355;Data;ASC;17;00;
;10458;SEG03.S;10394;00/3373;L033366;Data;ASC;8;00;
;10460;SEG03.S;10396;00/337B;L03336E;Data;STR;5;00;
;10462;SEG03.S;10398;00/3380;L033373;Data;STR;5;00;
;10464;SEG03.S;10400;00/3385;L033378;Data;ASC;13;00;
;10466;SEG03.S;10402;00/3392;L033385;Data;ASC;18;00;
;10468;SEG03.S;10404;00/33A4;L033397;Data;ASC;24;00;
;10470;SEG03.S;10406;00/33BC;L0333AF;Data;ASC;20;00;
;10472;SEG03.S;10408;00/33D0;L0333C3;Data;STR;4;00;
;10474;SEG03.S;10410;00/33D4;L0333C7;Data;ASC;11;00;
;10476;SEG03.S;10412;00/33DF;L0333D2;Data;STR;19;00;
;10478;SEG03.S;10414;00/33F2;L0333E5;Data;STR;4;00;
;10480;SEG03.S;10416;00/33F6;L0333E9;Data;STR;4;00;
;10482;SEG03.S;10418;00/33FA;L0333ED;Data;ASC;11;00;
;10484;SEG03.S;10420;00/3405;L0333F8;Data;STR;19;00;
;10486;SEG03.S;10422;00/3418;L03340B;Data;STR;4;00;
;10488;SEG03.S;10424;00/341C;L03340F;Data;DB;1;00;
;10538;SEG03.S;10474;00/344A;L03343D;Data;DB;1;00;
;10541;SEG03.S;10477;00/344C;L03343F;Data;DB;1;00;
;10544;SEG03.S;10480;00/344E;L033441;Data;DB;1;00;
;10553;SEG03.S;10489;00/3454;L033447;Data;DB;1;00;
;10556;SEG03.S;10492;00/3456;L033449;Data;DB;1;00;
;10560;SEG03.S;10496;00/3458;L03344B;Data;DB;1;00;
;10566;SEG03.S;10502;00/345A;L03344D;Data;DB;1;00;
;10569;SEG03.S;10505;00/345C;L03344F;Data;DB;1;00;
;10580;SEG03.S;10516;00/3466;;Data;ADRL;4;00;3
;10591;SEG03.S;10527;00/3474;L033467;Data;ADRL;4;00;
;10592;SEG03.S;10528;00/3474;;Data;ADRL;4;00;3
;10593;SEG03.S;10529;00/3478;L03346B;Data;DB;1;00;
;10596;SEG03.S;10532;00/347A;L03346D;Data;DB;1;00;
;10599;SEG03.S;10535;00/347C;L03346F;Data;DB;1;00;
;10602;SEG03.S;10538;00/347E;L033471;Data;DB;1;00;
;10605;SEG03.S;10541;00/3480;L033473;Data;DB;1;00;
;10608;SEG03.S;10544;00/3482;L033475;Data;DB;1;00;
;10611;SEG03.S;10547;00/3484;L033477;Data;DB;1;00;
;10628;SEG03.S;10564;00/349B;L03348E;Data;DB;1;00;
;10640;SEG03.S;10576;00/34A7;L03349A;Data;DB;1;00;
;10696;SEG03.S;10632;00/34DF;L0334D2;Data;ASC;4;00;
;10698;SEG03.S;10634;00/34E3;;Data;ADRL;4;00;E 3
;10699;SEG03.S;10635;00/34E7;;Data;ADRL;4;00;E 3
;10700;SEG03.S;10636;00/34EB;;Data;ADRL;4;00;E 3
;10701;SEG03.S;10637;00/34EF;;Data;ADRL;4;00;E 3
;10702;SEG03.S;10638;00/34F3;;Data;ADRL;4;00;E 3
;10704;SEG03.S;10640;00/34FB;;Data;ADRL;4;00;E 3
;10705;SEG03.S;10641;00/34FF;;Data;ADRL;4;00;E 3
;10706;SEG03.S;10642;00/3503;;Data;ADRL;4;00;E 3
;10707;SEG03.S;10643;00/3507;;Data;ADRL;4;00;E 3
;10708;SEG03.S;10644;00/350B;;Data;ADRL;4;00;E 3
;10710;SEG03.S;10646;00/3513;;Data;ADRL;4;00;E 3
;10711;SEG03.S;10647;00/3517;;Data;ADRL;4;00;E 3
;10712;SEG03.S;10648;00/351B;;Data;ADRL;4;00;E 3
;10713;SEG03.S;10649;00/351F;;Data;ADRL;4;00;E 3
;10714;SEG03.S;10650;00/3523;;Data;ADRL;4;00;E 3
;10763;SEG03.S;10699;00/3557;L03354A;Data;ASC;9;00;
;10765;SEG03.S;10701;00/3560;L033553;Data;ASC;9;00;
;10767;SEG03.S;10703;00/3569;L03355C;Data;ASC;9;00;
;10769;SEG03.S;10705;00/3572;L033565;Data;ASC;9;00;
;10771;SEG03.S;10707;00/357B;L03356E;Data;DB;1;00;
;10774;SEG03.S;10710;00/357D;L033570;Data;DB;1;00;
;10777;SEG03.S;10713;00/357F;L033572;Data;DB;1;00;
;11034;SEG03.S;10970;00/367F;L033672;Data;DB;1;00;
;11037;SEG03.S;10973;00/3681;L033674;Data;DB;1;00;
;11040;SEG03.S;10976;00/3683;L033676;Data;DB;1;00;
;11043;SEG03.S;10979;00/3685;L033678;Data;DB;1;00;
;11046;SEG03.S;10982;00/3687;L03367A;Data;DB;1;00;
;11049;SEG03.S;10985;00/3689;L03367C;Data;DB;1;00;
;11052;SEG03.S;10988;00/368B;L03367E;Data;DB;1;00;
;11055;SEG03.S;10991;00/368D;L033680;Data;DB;1;00;
;11058;SEG03.S;10994;00/368F;L033682;Data;DB;1;00;
;11061;SEG03.S;10997;00/3691;L033684;Data;DB;1;00;
;11066;SEG03.S;11002;00/3695;L033688;Data;DB;1;00;
;11069;SEG03.S;11005;00/3697;L03368A;Data;DB;1;00;
;11080;SEG03.S;11016;00/36A1;L033694;Data;DB;1;00;
;11083;SEG03.S;11019;00/36A3;L033696;Data;DB;1;00;
;11086;SEG03.S;11022;00/36A5;L033698;Data;DB;1;00;
;11093;SEG03.S;11029;00/36AB;L03369E;Data;DB;1;00;
;11096;SEG03.S;11032;00/36AD;L0336A0;Data;DB;1;00;
;11099;SEG03.S;11035;00/36AF;L0336A2;Data;DB;1;00;
;11102;SEG03.S;11038;00/36B1;L0336A4;Data;DB;1;00;
;11105;SEG03.S;11041;00/36B3;L0336A6;Data;DB;1;00;
;11108;SEG03.S;11044;00/36B5;L0336A8;Data;DB;1;00;
;11111;SEG03.S;11047;00/36B7;L0336AA;Data;DB;1;00;
;11114;SEG03.S;11050;00/36B9;L0336AC;Data;DB;1;00;
;11117;SEG03.S;11053;00/36BB;L0336AE;Data;DB;1;00;
;11120;SEG03.S;11056;00/36BD;L0336B0;Data;DB;1;00;
;11123;SEG03.S;11059;00/36BF;L0336B2;Data;DB;1;00;
;11126;SEG03.S;11062;00/36C1;L0336B4;Data;DB;1;00;
;11129;SEG03.S;11065;00/36C3;L0336B6;Data;DB;1;00;
;11132;SEG03.S;11068;00/36C5;L0336B8;Data;ASC;6;00;
;11134;SEG03.S;11070;00/36CB;L0336BE;Data;ASC;7;00;
;11136;SEG03.S;11072;00/36D2;L0336C5;Data;ASC;8;00;
;11138;SEG03.S;11074;00/36DA;L0336CD;Data;ASC;8;00;
;79;SEG04.S;30;00/0000;L040000;Code;;1;00;
;108;SEG04.S;56;00/0017;;Code;;3;00;E 2
;110;SEG04.S;58;00/001B;;Code;;3;00;E 2
;119;SEG04.S;67;00/0026;L040033;Code;;1;00;
;131;SEG04.S;79;00/003B;;Code;;4;00;E 3
;138;SEG04.S;86;00/0047;;Code;;4;00;E 3
;143;SEG04.S;91;00/004F;;Code;;3;00;E 1 >>16
;144;SEG04.S;92;00/0052;;Code;;3;00;E 2
;145;SEG04.S;93;00/0055;;Code;;3;00;E 1 >>16
;146;SEG04.S;94;00/0058;;Code;;3;00;E 2
;154;SEG04.S;99;00/0062;;Code;;4;00;E 3
;171;SEG04.S;116;00/007D;;Code;;3;00;E 1 >>16
;172;SEG04.S;117;00/0080;;Code;;3;00;E 2
;173;SEG04.S;118;00/0083;;Code;;4;00;3
;185;SEG04.S;130;00/0093;L0400A9;Code;;1;00;
;197;SEG04.S;142;00/00A6;;Code;;4;00;E 3
;211;SEG04.S;156;00/00B8;L0400CE;Code;;1;00;
;223;SEG04.S;168;00/00CB;;Code;;4;00;E 3
;237;SEG04.S;182;00/00DD;L0400F3;Code;;1;00;
;249;SEG04.S;194;00/00F0;;Code;;4;00;E 3
;263;SEG04.S;208;00/0102;L040118;Code;;1;00;
;271;SEG04.S;216;00/010D;L040123;Code;;3;00;
;274;SEG04.S;219;00/0114;;Code;;4;00;E 3
;281;SEG04.S;226;00/0122;;Code;;3;00;E 1 >>16
;282;SEG04.S;227;00/0125;;Code;;3;00;E 2
;283;SEG04.S;228;00/0128;;Code;;4;00;E 3
;287;SEG04.S;232;00/0130;L040146;Code;;2;00;
;297;SEG04.S;242;00/013C;L040152;Code;;1;00;
;308;SEG04.S;253;00/014E;;Code;;4;00;E 3
;319;SEG04.S;264;00/0165;L04017B;Code;;2;00;
;320;SEG04.S;265;00/0167;L04017D;Code;;1;00;
;329;SEG04.S;274;00/0171;L040187;Code;;1;00;
;341;SEG04.S;286;00/0186;;Code;;4;00;E 3
;355;SEG04.S;300;00/0198;L0401AE;Code;;1;00;
;364;SEG04.S;309;00/01A5;;Code;;4;00;E 3
;375;SEG04.S;320;00/01B4;L0401CA;Code;;1;00;
;387;SEG04.S;332;00/01C8;;Code;;4;10;E 3
